date,route_id,vessel_type,contract_type,estimated_rate_usd_mt,price_premium_pct,volume_commitment_mt,data_type
2026-07-22,NORFOLK_US_VIZAG,PANAMAX,COA_6M,37.92,5.0,420000,SCENARIO
2026-07-22,NORFOLK_US_VIZAG,PANAMAX,COA_12M,39.0,8.0,840000,SCENARIO
2026-07-22,NORFOLK_US_VIZAG,SUPRAMAX,SPOT,41.6,0.0,50000,SCENARIO
2026-07-22,NORFOLK_US_VIZAG,SUPRAMAX,COA_3M,42.43,2.0,150000,SCENARIO
2026-07-22,NORFOLK_US_VIZAG,SUPRAMAX,COA_6M,43.68,5.0,300000,SCENARIO
2026-07-22,NORFOLK_US_VIZAG,SUPRAMAX,COA_12M,44.93,8.0,600000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,HANDYSIZE,SPOT,28.8,0.0,32000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,HANDYSIZE,COA_3M,29.38,2.0,96000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,HANDYSIZE,COA_6M,30.24,5.0,192000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,HANDYSIZE,COA_12M,31.1,8.0,384000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,PANAMAX,SPOT,19.79,0.0,70000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_3M,20.19,2.0,210000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_6M,20.78,5.0,420000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_12M,21.37,8.0,840000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,PANAMAX,SPOT,20.56,0.0,70000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_3M,20.97,2.0,210000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_6M,21.59,5.0,420000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,PANAMAX,COA_12M,22.2,8.0,840000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,SUPRAMAX,SPOT,23.54,0.0,50000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,SUPRAMAX,COA_3M,24.01,2.0,150000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,SUPRAMAX,COA_6M,24.72,5.0,300000,SCENARIO
2026-07-22,VOSTOCHNY_RU_PARADIP,SUPRAMAX,COA_12M,25.42,8.0,600000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,HANDYSIZE,SPOT,28.59,0.0,32000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_3M,29.16,2.0,96000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_6M,30.02,5.0,192000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_12M,30.88,8.0,384000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,PANAMAX,SPOT,19.64,0.0,70000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_3M,20.03,2.0,210000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_6M,20.62,5.0,420000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_12M,21.21,8.0,840000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,PANAMAX,SPOT,20.41,0.0,70000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_3M,20.82,2.0,210000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_6M,21.43,5.0,420000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_12M,22.04,8.0,840000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,SUPRAMAX,SPOT,23.37,0.0,50000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_3M,23.84,2.0,150000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_6M,24.54,5.0,300000,SCENARIO
2026-07-22,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_12M,25.24,8.0,600000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,HANDYSIZE,SPOT,15.41,0.0,32000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_3M,15.72,2.0,96000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_6M,16.18,5.0,192000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_12M,16.64,8.0,384000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,PANAMAX,SPOT,10.75,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_3M,10.96,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_6M,11.29,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_12M,11.61,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,PANAMAX,SPOT,11.24,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_3M,11.46,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_6M,11.8,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_12M,12.14,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,SUPRAMAX,SPOT,12.71,0.0,50000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_3M,12.96,2.0,150000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_6M,13.35,5.0,300000,SCENARIO
2026-07-23,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_12M,13.73,8.0,600000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,SPOT,14.88,0.0,32000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_3M,15.18,2.0,96000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_6M,15.62,5.0,192000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_12M,16.07,8.0,384000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,PANAMAX,SPOT,10.4,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_3M,10.61,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_6M,10.92,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_12M,11.23,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,PANAMAX,SPOT,10.87,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_3M,11.09,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_6M,11.41,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_12M,11.74,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,SPOT,12.29,0.0,50000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_3M,12.54,2.0,150000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_6M,12.9,5.0,300000,SCENARIO
2026-07-23,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_12M,13.27,8.0,600000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,SPOT,15.46,0.0,32000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_3M,15.77,2.0,96000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_6M,16.23,5.0,192000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_12M,16.7,8.0,384000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,PANAMAX,SPOT,11.28,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_3M,11.51,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_6M,11.84,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_12M,12.18,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,SPOT,12.76,0.0,50000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_3M,13.02,2.0,150000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_6M,13.4,5.0,300000,SCENARIO
2026-07-23,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_12M,13.78,8.0,600000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,HANDYSIZE,SPOT,15.55,0.0,32000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_3M,15.86,2.0,96000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_6M,16.33,5.0,192000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_12M,16.79,8.0,384000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,PANAMAX,SPOT,10.85,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,PANAMAX,COA_3M,11.07,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,PANAMAX,COA_6M,11.39,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,PANAMAX,COA_12M,11.72,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,PANAMAX,SPOT,11.34,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,PANAMAX,COA_3M,11.57,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,PANAMAX,COA_6M,11.91,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,PANAMAX,COA_12M,12.25,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,SUPRAMAX,SPOT,12.83,0.0,50000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_3M,13.09,2.0,150000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_6M,13.47,5.0,300000,SCENARIO
2026-07-23,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_12M,13.86,8.0,600000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,SPOT,16.29,0.0,32000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_3M,16.62,2.0,96000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_6M,17.1,5.0,192000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_12M,17.59,8.0,384000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,PANAMAX,SPOT,11.35,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_3M,11.58,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_6M,11.92,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_12M,12.26,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,PANAMAX,SPOT,11.85,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_3M,12.09,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_6M,12.44,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_12M,12.8,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,SPOT,13.44,0.0,50000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_3M,13.71,2.0,150000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_6M,14.11,5.0,300000,SCENARIO
2026-07-23,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_12M,14.52,8.0,600000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,HANDYSIZE,SPOT,15.32,0.0,32000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_3M,15.63,2.0,96000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_6M,16.09,5.0,192000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_12M,16.55,8.0,384000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,PANAMAX,SPOT,10.69,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,PANAMAX,COA_3M,10.9,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,PANAMAX,COA_6M,11.22,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,PANAMAX,COA_12M,11.55,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,PANAMAX,SPOT,11.18,0.0,70000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,PANAMAX,COA_3M,11.4,2.0,210000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,PANAMAX,COA_6M,11.74,5.0,420000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,PANAMAX,COA_12M,12.07,8.0,840000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,SUPRAMAX,SPOT,12.65,0.0,50000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_3M,12.9,2.0,150000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_6M,13.28,5.0,300000,SCENARIO
2026-07-23,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_12M,13.66,8.0,600000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,HANDYSIZE,SPOT,22.15,0.0,32000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_3M,22.59,2.0,96000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_6M,23.26,5.0,192000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_12M,23.92,8.0,384000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,PANAMAX,SPOT,15.3,0.0,70000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,PANAMAX,COA_3M,15.61,2.0,210000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,PANAMAX,COA_6M,16.07,5.0,420000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,PANAMAX,COA_12M,16.52,8.0,840000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,PANAMAX,SPOT,15.93,0.0,70000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,PANAMAX,COA_3M,16.25,2.0,210000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,PANAMAX,COA_6M,16.73,5.0,420000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,PANAMAX,COA_12M,17.2,8.0,840000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,SUPRAMAX,SPOT,18.16,0.0,50000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_3M,18.52,2.0,150000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_6M,19.07,5.0,300000,SCENARIO
2026-07-23,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_12M,19.61,8.0,600000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,HANDYSIZE,SPOT,21.44,0.0,32000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_3M,21.87,2.0,96000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_6M,22.51,5.0,192000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_12M,23.16,8.0,384000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,PANAMAX,SPOT,14.82,0.0,70000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,PANAMAX,COA_3M,15.12,2.0,210000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,PANAMAX,COA_6M,15.56,5.0,420000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,PANAMAX,COA_12M,16.01,8.0,840000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,PANAMAX,SPOT,15.44,0.0,70000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,PANAMAX,COA_3M,15.75,2.0,210000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,PANAMAX,COA_6M,16.21,5.0,420000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,PANAMAX,COA_12M,16.68,8.0,840000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,SUPRAMAX,SPOT,17.6,0.0,50000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_3M,17.95,2.0,150000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_6M,18.48,5.0,300000,SCENARIO
2026-07-23,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_12M,19.01,8.0,600000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,HANDYSIZE,SPOT,30.2,0.0,32000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_3M,30.8,2.0,96000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_6M,31.71,5.0,192000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_12M,32.62,8.0,384000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,PANAMAX,SPOT,20.73,0.0,70000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_3M,21.14,2.0,210000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_6M,21.77,5.0,420000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_12M,22.39,8.0,840000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,PANAMAX,SPOT,21.53,0.0,70000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_3M,21.96,2.0,210000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_6M,22.61,5.0,420000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_12M,23.25,8.0,840000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,SUPRAMAX,SPOT,24.65,0.0,50000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_3M,25.14,2.0,150000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_6M,25.88,5.0,300000,SCENARIO
2026-07-23,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_12M,26.62,8.0,600000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,SPOT,29.89,0.0,32000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_3M,30.49,2.0,96000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_6M,31.38,5.0,192000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_12M,32.28,8.0,384000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,PANAMAX,SPOT,20.52,0.0,70000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_3M,20.93,2.0,210000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_6M,21.55,5.0,420000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_12M,22.16,8.0,840000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,PANAMAX,SPOT,21.31,0.0,70000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_3M,21.74,2.0,210000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_6M,22.38,5.0,420000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_12M,23.01,8.0,840000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,SPOT,24.4,0.0,50000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_3M,24.89,2.0,150000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_6M,25.62,5.0,300000,SCENARIO
2026-07-23,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_12M,26.35,8.0,600000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,SPOT,30.35,0.0,32000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_3M,30.96,2.0,96000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_6M,31.87,5.0,192000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_12M,32.78,8.0,384000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,PANAMAX,SPOT,21.63,0.0,70000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_3M,22.06,2.0,210000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_6M,22.71,5.0,420000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_12M,23.36,8.0,840000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,SPOT,24.78,0.0,50000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_3M,25.28,2.0,150000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_6M,26.02,5.0,300000,SCENARIO
2026-07-23,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_12M,26.76,8.0,600000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,HANDYSIZE,SPOT,30.31,0.0,32000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_3M,30.92,2.0,96000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_6M,31.83,5.0,192000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_12M,32.73,8.0,384000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,PANAMAX,SPOT,20.8,0.0,70000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,PANAMAX,COA_3M,21.22,2.0,210000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,PANAMAX,COA_6M,21.84,5.0,420000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,PANAMAX,COA_12M,22.46,8.0,840000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,PANAMAX,SPOT,21.61,0.0,70000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,PANAMAX,COA_3M,22.04,2.0,210000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,PANAMAX,COA_6M,22.69,5.0,420000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,PANAMAX,COA_12M,23.34,8.0,840000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,SUPRAMAX,SPOT,24.75,0.0,50000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,SUPRAMAX,COA_3M,25.25,2.0,150000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,SUPRAMAX,COA_6M,25.99,5.0,300000,SCENARIO
2026-07-23,NEWCASTLE_AU_PARADIP,SUPRAMAX,COA_12M,26.73,8.0,600000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,SPOT,31.03,0.0,32000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,COA_3M,31.65,2.0,96000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,COA_6M,32.58,5.0,192000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,COA_12M,33.51,8.0,384000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,PANAMAX,SPOT,21.28,0.0,70000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_3M,21.71,2.0,210000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_6M,22.34,5.0,420000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_12M,22.98,8.0,840000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,PANAMAX,SPOT,22.11,0.0,70000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_3M,22.55,2.0,210000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_6M,23.22,5.0,420000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_12M,23.88,8.0,840000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,SPOT,25.34,0.0,50000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,COA_3M,25.85,2.0,150000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,COA_6M,26.61,5.0,300000,SCENARIO
2026-07-23,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,COA_12M,27.37,8.0,600000,SCENARIO
2026-07-23,NEWCASTLE_AU_VIZAG,HANDYSIZE,SPOT,30.32,0.0,32000,SCENARIO
2026-07-23,NEWCASTLE_AU_VIZAG,HANDYSIZE,COA_3M,30.93,2.0,96000,SCENARIO
2026-07-23,NEWCASTLE_AU_VIZAG,HANDYSIZE,COA_6M,31.84,5.0,192000,SCENARIO
