date,port,waiting_vessels_count,avg_waiting_time_hrs,congestion_status,data_type
2024-07-26,PARADIP,12,71.8,SEVERE,SYNTHETIC
2024-07-29,PARADIP,16,93.2,SEVERE,SYNTHETIC
2024-07-30,PARADIP,15,90.4,SEVERE,SYNTHETIC
2024-07-31,PARADIP,10,71.0,SEVERE,SYNTHETIC
2024-08-01,PARADIP,14,82.1,SEVERE,SYNTHETIC
2024-08-02,PARADIP,11,65.6,SEVERE,SYNTHETIC
2024-08-05,PARADIP,16,92.7,SEVERE,SYNTHETIC
2024-08-06,PARADIP,13,88.6,SEVERE,SYNTHETIC
2024-08-07,PARADIP,13,72.3,SEVERE,SYNTHETIC
2024-08-08,PARADIP,14,86.7,SEVERE,SYNTHETIC
2024-08-09,PARADIP,16,92.0,SEVERE,SYNTHETIC
2024-08-12,PARADIP,15,86.7,SEVERE,SYNTHETIC
2024-08-13,PARADIP,14,87.6,SEVERE,SYNTHETIC
2024-08-14,PARADIP,14,83.8,SEVERE,SYNTHETIC
2024-08-15,PARADIP,11,75.9,SEVERE,SYNTHETIC
2024-08-16,PARADIP,11,75.3,SEVERE,SYNTHETIC
2024-08-19,PARADIP,12,80.0,SEVERE,SYNTHETIC
2024-08-20,PARADIP,11,64.7,SEVERE,SYNTHETIC
2024-08-21,PARADIP,11,77.0,SEVERE,SYNTHETIC
2024-08-22,PARADIP,13,87.8,SEVERE,SYNTHETIC
2024-08-23,PARADIP,16,90.4,SEVERE,SYNTHETIC
2024-08-26,PARADIP,10,69.9,SEVERE,SYNTHETIC
2024-08-27,PARADIP,13,83.0,SEVERE,SYNTHETIC
2024-08-28,PARADIP,12,72.2,SEVERE,SYNTHETIC
2024-08-29,PARADIP,10,62.9,SEVERE,SYNTHETIC
2024-08-30,PARADIP,11,74.9,SEVERE,SYNTHETIC
2024-09-02,PARADIP,13,88.3,SEVERE,SYNTHETIC
2024-09-03,PARADIP,10,65.9,SEVERE,SYNTHETIC
2024-09-04,PARADIP,9,65.7,SEVERE,SYNTHETIC
2024-09-05,PARADIP,14,79.5,SEVERE,SYNTHETIC
2024-09-06,PARADIP,14,92.0,SEVERE,SYNTHETIC
2024-09-09,PARADIP,15,87.1,SEVERE,SYNTHETIC
2024-09-10,PARADIP,12,66.7,SEVERE,SYNTHETIC
2024-09-11,PARADIP,12,76.2,SEVERE,SYNTHETIC
2024-09-12,PARADIP,10,68.2,SEVERE,SYNTHETIC
2024-09-13,PARADIP,16,97.1,SEVERE,SYNTHETIC
2024-09-16,PARADIP,11,74.7,SEVERE,SYNTHETIC
2024-09-17,PARADIP,12,82.6,SEVERE,SYNTHETIC
2024-09-18,PARADIP,17,100.5,SEVERE,SYNTHETIC
2024-09-19,PARADIP,12,68.7,SEVERE,SYNTHETIC
2024-09-20,PARADIP,15,92.4,SEVERE,SYNTHETIC
2024-09-23,PARADIP,10,67.0,SEVERE,SYNTHETIC
2024-09-24,PARADIP,11,76.6,SEVERE,SYNTHETIC
2024-09-25,PARADIP,12,78.1,SEVERE,SYNTHETIC
2024-09-26,PARADIP,15,84.0,SEVERE,SYNTHETIC
2024-09-27,PARADIP,12,66.0,SEVERE,SYNTHETIC
2024-09-30,PARADIP,13,84.0,SEVERE,SYNTHETIC
2024-10-01,PARADIP,7,51.2,SEVERE,SYNTHETIC
2024-10-02,PARADIP,9,54.7,SEVERE,SYNTHETIC
2024-10-03,PARADIP,8,54.2,SEVERE,SYNTHETIC
2024-10-04,PARADIP,8,54.4,SEVERE,SYNTHETIC
2024-10-07,PARADIP,10,55.4,SEVERE,SYNTHETIC
2024-10-08,PARADIP,8,58.1,SEVERE,SYNTHETIC
2024-10-09,PARADIP,10,60.7,SEVERE,SYNTHETIC
2024-10-10,PARADIP,8,58.3,SEVERE,SYNTHETIC
2024-10-11,PARADIP,8,59.3,SEVERE,SYNTHETIC
2024-10-14,PARADIP,8,59.3,SEVERE,SYNTHETIC
2024-10-15,PARADIP,9,60.5,SEVERE,SYNTHETIC
2024-10-16,PARADIP,9,60.3,SEVERE,SYNTHETIC
2024-10-17,PARADIP,10,61.6,SEVERE,SYNTHETIC
2024-10-18,PARADIP,8,58.6,SEVERE,SYNTHETIC
2024-10-21,PARADIP,9,57.0,SEVERE,SYNTHETIC
2024-10-22,PARADIP,10,60.0,SEVERE,SYNTHETIC
2024-10-23,PARADIP,10,54.1,SEVERE,SYNTHETIC
2024-10-24,PARADIP,8,53.4,SEVERE,SYNTHETIC
2024-10-25,PARADIP,9,52.6,SEVERE,SYNTHETIC
2024-10-28,PARADIP,7,50.5,SEVERE,SYNTHETIC
2024-10-29,PARADIP,9,51.6,SEVERE,SYNTHETIC
2024-10-30,PARADIP,9,51.7,SEVERE,SYNTHETIC
2024-10-31,PARADIP,9,53.5,SEVERE,SYNTHETIC
2024-11-01,PARADIP,8,52.1,SEVERE,SYNTHETIC
2024-11-04,PARADIP,8,52.2,SEVERE,SYNTHETIC
2024-11-05,PARADIP,8,56.5,SEVERE,SYNTHETIC
2024-11-06,PARADIP,9,55.9,SEVERE,SYNTHETIC
2024-11-07,PARADIP,8,56.1,SEVERE,SYNTHETIC
2024-11-08,PARADIP,8,57.9,SEVERE,SYNTHETIC
2024-11-11,PARADIP,10,58.1,SEVERE,SYNTHETIC
2024-11-12,PARADIP,10,57.2,SEVERE,SYNTHETIC
2024-11-13,PARADIP,10,56.9,SEVERE,SYNTHETIC
2024-11-14,PARADIP,9,55.6,SEVERE,SYNTHETIC
2024-11-15,PARADIP,10,56.1,SEVERE,SYNTHETIC
2024-11-18,PARADIP,10,55.1,SEVERE,SYNTHETIC
2024-11-19,PARADIP,7,53.9,SEVERE,SYNTHETIC
2024-11-20,PARADIP,7,48.6,SEVERE,SYNTHETIC
2024-11-21,PARADIP,7,49.4,SEVERE,SYNTHETIC
2024-11-22,PARADIP,7,48.8,SEVERE,SYNTHETIC
2024-11-25,PARADIP,9,51.7,SEVERE,SYNTHETIC
2024-11-26,PARADIP,9,50.1,SEVERE,SYNTHETIC
2024-11-27,PARADIP,7,51.4,SEVERE,SYNTHETIC
2024-11-28,PARADIP,8,52.7,SEVERE,SYNTHETIC
2024-11-29,PARADIP,7,53.8,SEVERE,SYNTHETIC
2024-12-02,PARADIP,9,55.0,SEVERE,SYNTHETIC
2024-12-03,PARADIP,8,53.7,SEVERE,SYNTHETIC
2024-12-04,PARADIP,8,56.0,SEVERE,SYNTHETIC
2024-12-05,PARADIP,9,55.1,SEVERE,SYNTHETIC
2024-12-06,PARADIP,9,53.3,SEVERE,SYNTHETIC
2024-12-09,PARADIP,9,50.9,SEVERE,SYNTHETIC
2024-12-10,PARADIP,8,51.9,SEVERE,SYNTHETIC
2024-12-11,PARADIP,9,52.3,SEVERE,SYNTHETIC
2024-12-12,PARADIP,7,50.1,SEVERE,SYNTHETIC
2024-12-13,PARADIP,8,48.7,SEVERE,SYNTHETIC
2024-12-16,PARADIP,8,50.8,SEVERE,SYNTHETIC
2024-12-17,PARADIP,10,54.3,SEVERE,SYNTHETIC
2024-12-18,PARADIP,10,57.1,SEVERE,SYNTHETIC
2024-12-19,PARADIP,10,59.8,SEVERE,SYNTHETIC
2024-12-20,PARADIP,10,59.1,SEVERE,SYNTHETIC
2024-12-23,PARADIP,8,57.9,SEVERE,SYNTHETIC
2024-12-24,PARADIP,10,57.1,SEVERE,SYNTHETIC
2024-12-25,PARADIP,10,56.8,SEVERE,SYNTHETIC
2024-12-26,PARADIP,8,55.4,SEVERE,SYNTHETIC
2024-12-27,PARADIP,9,57.9,SEVERE,SYNTHETIC
2024-12-30,PARADIP,8,58.2,SEVERE,SYNTHETIC
2024-12-31,PARADIP,8,58.3,SEVERE,SYNTHETIC
2025-01-01,PARADIP,9,60.7,SEVERE,SYNTHETIC
2025-01-02,PARADIP,8,59.3,SEVERE,SYNTHETIC
2025-01-03,PARADIP,9,60.8,SEVERE,SYNTHETIC
2025-01-06,PARADIP,9,61.5,SEVERE,SYNTHETIC
2025-01-07,PARADIP,11,62.2,SEVERE,SYNTHETIC
2025-01-08,PARADIP,10,63.8,SEVERE,SYNTHETIC
2025-01-09,PARADIP,10,63.8,SEVERE,SYNTHETIC
2025-01-10,PARADIP,10,59.6,SEVERE,SYNTHETIC
2025-01-13,PARADIP,10,57.9,SEVERE,SYNTHETIC
2025-01-14,PARADIP,9,57.3,SEVERE,SYNTHETIC
2025-01-15,PARADIP,10,57.3,SEVERE,SYNTHETIC
2025-01-16,PARADIP,10,55.7,SEVERE,SYNTHETIC
2025-01-17,PARADIP,7,53.0,SEVERE,SYNTHETIC
2025-01-20,PARADIP,7,50.4,SEVERE,SYNTHETIC
2025-01-21,PARADIP,8,49.3,SEVERE,SYNTHETIC
2025-01-22,PARADIP,8,46.8,SEVERE,SYNTHETIC
2025-01-23,PARADIP,8,47.8,SEVERE,SYNTHETIC
2025-01-24,PARADIP,7,48.1,SEVERE,SYNTHETIC
2025-01-27,PARADIP,6,47.2,SEVERE,SYNTHETIC
2025-01-28,PARADIP,7,45.5,SEVERE,SYNTHETIC
2025-01-29,PARADIP,8,46.9,SEVERE,SYNTHETIC
2025-01-30,PARADIP,8,43.1,HIGH,SYNTHETIC
2025-01-31,PARADIP,7,46.1,SEVERE,SYNTHETIC
2025-02-03,PARADIP,6,41.3,HIGH,SYNTHETIC
2025-02-04,PARADIP,6,40.2,HIGH,SYNTHETIC
2025-02-05,PARADIP,6,37.5,HIGH,SYNTHETIC
2025-02-06,PARADIP,4,35.7,HIGH,SYNTHETIC
2025-02-07,PARADIP,4,33.1,HIGH,SYNTHETIC
2025-02-10,PARADIP,4,32.6,HIGH,SYNTHETIC
2025-02-11,PARADIP,6,33.0,HIGH,SYNTHETIC
2025-02-12,PARADIP,5,32.7,HIGH,SYNTHETIC
2025-02-13,PARADIP,4,33.0,HIGH,SYNTHETIC
2025-02-14,PARADIP,4,32.5,HIGH,SYNTHETIC
2025-02-17,PARADIP,4,34.6,HIGH,SYNTHETIC
2025-02-18,PARADIP,5,36.6,HIGH,SYNTHETIC
2025-02-19,PARADIP,6,38.2,HIGH,SYNTHETIC
2025-02-20,PARADIP,6,39.7,HIGH,SYNTHETIC
2025-02-21,PARADIP,6,40.1,HIGH,SYNTHETIC
2025-02-24,PARADIP,6,40.3,HIGH,SYNTHETIC
2025-02-25,PARADIP,8,42.4,HIGH,SYNTHETIC
2025-02-26,PARADIP,5,40.9,HIGH,SYNTHETIC
2025-02-27,PARADIP,8,42.3,HIGH,SYNTHETIC
2025-02-28,PARADIP,8,45.1,SEVERE,SYNTHETIC
2025-03-03,PARADIP,7,41.6,HIGH,SYNTHETIC
2025-03-04,PARADIP,8,44.5,HIGH,SYNTHETIC
2025-03-05,PARADIP,7,44.5,HIGH,SYNTHETIC
2025-03-06,PARADIP,6,43.7,HIGH,SYNTHETIC
2025-03-07,PARADIP,7,45.9,SEVERE,SYNTHETIC
2025-03-10,PARADIP,7,48.5,SEVERE,SYNTHETIC
2025-03-11,PARADIP,6,47.9,SEVERE,SYNTHETIC
2025-03-12,PARADIP,9,48.2,SEVERE,SYNTHETIC
2025-03-13,PARADIP,8,48.4,SEVERE,SYNTHETIC
2025-03-14,PARADIP,6,47.5,SEVERE,SYNTHETIC
2025-03-17,PARADIP,7,48.0,SEVERE,SYNTHETIC
2025-03-18,PARADIP,6,44.7,HIGH,SYNTHETIC
2025-03-19,PARADIP,8,44.0,HIGH,SYNTHETIC
2025-03-20,PARADIP,7,42.4,HIGH,SYNTHETIC
2025-03-21,PARADIP,5,42.0,HIGH,SYNTHETIC
2025-03-24,PARADIP,5,41.9,HIGH,SYNTHETIC
2025-03-25,PARADIP,6,41.5,HIGH,SYNTHETIC
2025-03-26,PARADIP,5,39.0,HIGH,SYNTHETIC
2025-03-27,PARADIP,6,39.1,HIGH,SYNTHETIC
2025-03-28,PARADIP,6,37.4,HIGH,SYNTHETIC
2025-03-31,PARADIP,4,35.5,HIGH,SYNTHETIC
2025-04-01,PARADIP,4,35.4,HIGH,SYNTHETIC
2025-04-02,PARADIP,6,35.4,HIGH,SYNTHETIC
2025-04-03,PARADIP,7,37.0,HIGH,SYNTHETIC
2025-04-04,PARADIP,6,37.5,HIGH,SYNTHETIC
2025-04-07,PARADIP,5,39.3,HIGH,SYNTHETIC
2025-04-08,PARADIP,6,39.6,HIGH,SYNTHETIC
2025-04-09,PARADIP,7,38.7,HIGH,SYNTHETIC
2025-04-10,PARADIP,5,38.8,HIGH,SYNTHETIC
2025-04-11,PARADIP,5,38.1,HIGH,SYNTHETIC
2025-04-14,PARADIP,6,39.0,HIGH,SYNTHETIC
2025-04-15,PARADIP,7,41.2,HIGH,SYNTHETIC
2025-04-16,PARADIP,6,40.6,HIGH,SYNTHETIC
2025-04-17,PARADIP,6,39.6,HIGH,SYNTHETIC
2025-04-18,PARADIP,5,37.9,HIGH,SYNTHETIC
2025-04-21,PARADIP,6,35.9,HIGH,SYNTHETIC
2025-04-22,PARADIP,6,34.9,HIGH,SYNTHETIC
2025-04-23,PARADIP,7,36.3,HIGH,SYNTHETIC
2025-04-24,PARADIP,6,36.8,HIGH,SYNTHETIC
2025-04-25,PARADIP,7,37.5,HIGH,SYNTHETIC
2025-04-28,PARADIP,7,39.3,HIGH,SYNTHETIC
2025-04-29,PARADIP,6,36.5,HIGH,SYNTHETIC
2025-04-30,PARADIP,5,38.6,HIGH,SYNTHETIC
2025-05-01,PARADIP,5,38.2,HIGH,SYNTHETIC
2025-05-02,PARADIP,5,36.9,HIGH,SYNTHETIC
2025-05-05,PARADIP,7,37.6,HIGH,SYNTHETIC
2025-05-06,PARADIP,6,34.0,HIGH,SYNTHETIC
2025-05-07,PARADIP,6,31.9,HIGH,SYNTHETIC
2025-05-08,PARADIP,4,29.7,HIGH,SYNTHETIC
2025-05-09,PARADIP,5,31.1,HIGH,SYNTHETIC
2025-05-12,PARADIP,5,31.8,HIGH,SYNTHETIC
2025-05-13,PARADIP,6,30.2,HIGH,SYNTHETIC
2025-05-14,PARADIP,5,29.3,HIGH,SYNTHETIC
2025-05-15,PARADIP,6,30.7,HIGH,SYNTHETIC
2025-05-16,PARADIP,5,29.0,HIGH,SYNTHETIC
2025-05-19,PARADIP,5,32.2,HIGH,SYNTHETIC
2025-05-20,PARADIP,3,28.7,HIGH,SYNTHETIC
2025-05-21,PARADIP,5,32.6,HIGH,SYNTHETIC
2025-05-22,PARADIP,5,35.2,HIGH,SYNTHETIC
2025-05-23,PARADIP,7,37.9,HIGH,SYNTHETIC
2025-05-26,PARADIP,6,39.6,HIGH,SYNTHETIC
2025-05-27,PARADIP,7,42.1,HIGH,SYNTHETIC
2025-05-28,PARADIP,6,40.5,HIGH,SYNTHETIC
2025-05-29,PARADIP,7,39.5,HIGH,SYNTHETIC
2025-05-30,PARADIP,5,37.6,HIGH,SYNTHETIC
2025-06-02,PARADIP,12,71.1,SEVERE,SYNTHETIC
2025-06-03,PARADIP,13,75.5,SEVERE,SYNTHETIC
2025-06-04,PARADIP,9,57.1,SEVERE,SYNTHETIC
2025-06-05,PARADIP,10,70.7,SEVERE,SYNTHETIC
2025-06-06,PARADIP,10,55.9,SEVERE,SYNTHETIC
2025-06-09,PARADIP,10,67.7,SEVERE,SYNTHETIC
2025-06-10,PARADIP,10,55.9,SEVERE,SYNTHETIC
2025-06-11,PARADIP,13,75.0,SEVERE,SYNTHETIC
2025-06-12,PARADIP,7,46.6,SEVERE,SYNTHETIC
2025-06-13,PARADIP,12,71.2,SEVERE,SYNTHETIC
2025-06-16,PARADIP,13,75.4,SEVERE,SYNTHETIC
2025-06-17,PARADIP,10,67.8,SEVERE,SYNTHETIC
2025-06-18,PARADIP,13,72.8,SEVERE,SYNTHETIC
2025-06-19,PARADIP,7,38.9,HIGH,SYNTHETIC
2025-06-20,PARADIP,8,52.1,SEVERE,SYNTHETIC
2025-06-23,PARADIP,7,39.2,HIGH,SYNTHETIC
2025-06-24,PARADIP,8,57.3,SEVERE,SYNTHETIC
2025-06-25,PARADIP,9,51.5,SEVERE,SYNTHETIC
2025-06-26,PARADIP,6,46.5,SEVERE,SYNTHETIC
2025-06-27,PARADIP,10,56.6,SEVERE,SYNTHETIC
2025-06-30,PARADIP,12,79.0,SEVERE,SYNTHETIC
2025-07-01,PARADIP,13,76.0,SEVERE,SYNTHETIC
2025-07-02,PARADIP,9,62.3,SEVERE,SYNTHETIC
2025-07-03,PARADIP,8,53.3,SEVERE,SYNTHETIC
2025-07-04,PARADIP,14,79.6,SEVERE,SYNTHETIC
2025-07-07,PARADIP,10,61.9,SEVERE,SYNTHETIC
2025-07-08,PARADIP,10,70.3,SEVERE,SYNTHETIC
2025-07-09,PARADIP,5,38.8,HIGH,SYNTHETIC
2025-07-10,PARADIP,10,60.9,SEVERE,SYNTHETIC
2025-07-11,PARADIP,8,53.7,SEVERE,SYNTHETIC
2025-07-14,PARADIP,12,73.8,SEVERE,SYNTHETIC
2025-07-15,PARADIP,5,40.0,HIGH,SYNTHETIC
2025-07-16,PARADIP,7,41.8,HIGH,SYNTHETIC
2025-07-17,PARADIP,8,58.9,SEVERE,SYNTHETIC
2025-07-18,PARADIP,9,62.3,SEVERE,SYNTHETIC
2025-07-21,PARADIP,10,65.5,SEVERE,SYNTHETIC
2025-07-22,PARADIP,6,43.9,HIGH,SYNTHETIC
2025-07-23,PARADIP,9,57.2,SEVERE,SYNTHETIC
2025-07-24,PARADIP,11,71.5,SEVERE,SYNTHETIC
2025-07-25,PARADIP,9,62.5,SEVERE,SYNTHETIC
2025-07-28,PARADIP,11,70.7,SEVERE,SYNTHETIC
2025-07-29,PARADIP,8,59.6,SEVERE,SYNTHETIC
2025-07-30,PARADIP,10,62.0,SEVERE,SYNTHETIC
2025-07-31,PARADIP,10,67.7,SEVERE,SYNTHETIC
2025-08-01,PARADIP,11,69.3,SEVERE,SYNTHETIC
2025-08-04,PARADIP,8,53.8,SEVERE,SYNTHETIC
2025-08-05,PARADIP,12,75.8,SEVERE,SYNTHETIC
2025-08-06,PARADIP,11,67.8,SEVERE,SYNTHETIC
2025-08-07,PARADIP,11,63.8,SEVERE,SYNTHETIC
2025-08-08,PARADIP,11,60.6,SEVERE,SYNTHETIC
2025-08-11,PARADIP,7,43.3,HIGH,SYNTHETIC
2025-08-12,PARADIP,10,54.8,SEVERE,SYNTHETIC
2025-08-13,PARADIP,6,36.4,HIGH,SYNTHETIC
2025-08-14,PARADIP,7,53.7,SEVERE,SYNTHETIC
2025-08-15,PARADIP,7,40.1,HIGH,SYNTHETIC
2025-08-18,PARADIP,9,52.3,SEVERE,SYNTHETIC
2025-08-19,PARADIP,10,59.5,SEVERE,SYNTHETIC
2025-08-20,PARADIP,11,67.5,SEVERE,SYNTHETIC
2025-08-21,PARADIP,12,69.6,SEVERE,SYNTHETIC
2025-08-22,PARADIP,9,54.9,SEVERE,SYNTHETIC
2025-08-25,PARADIP,5,40.4,HIGH,SYNTHETIC
2025-08-26,PARADIP,10,69.8,SEVERE,SYNTHETIC
2025-08-27,PARADIP,11,65.9,SEVERE,SYNTHETIC
2025-08-28,PARADIP,9,60.3,SEVERE,SYNTHETIC
2025-08-29,PARADIP,11,61.6,SEVERE,SYNTHETIC
2025-09-01,PARADIP,9,51.4,SEVERE,SYNTHETIC
2025-09-02,PARADIP,10,55.0,SEVERE,SYNTHETIC
2025-09-03,PARADIP,8,54.3,SEVERE,SYNTHETIC
2025-09-04,PARADIP,8,44.7,HIGH,SYNTHETIC
2025-09-05,PARADIP,9,59.0,SEVERE,SYNTHETIC
2025-09-08,PARADIP,9,56.9,SEVERE,SYNTHETIC
2025-09-09,PARADIP,9,51.0,SEVERE,SYNTHETIC
2025-09-10,PARADIP,5,25.4,ELEVATED,SYNTHETIC
2025-09-11,PARADIP,5,27.3,HIGH,SYNTHETIC
2025-09-12,PARADIP,6,35.5,HIGH,SYNTHETIC
2025-09-15,PARADIP,6,45.2,SEVERE,SYNTHETIC
2025-09-16,PARADIP,11,60.4,SEVERE,SYNTHETIC
2025-09-17,PARADIP,11,61.5,SEVERE,SYNTHETIC
2025-09-18,PARADIP,9,59.0,SEVERE,SYNTHETIC
2025-09-19,PARADIP,8,59.0,SEVERE,SYNTHETIC
2025-09-22,PARADIP,9,59.4,SEVERE,SYNTHETIC
2025-09-23,PARADIP,9,52.7,SEVERE,SYNTHETIC
2025-09-24,PARADIP,7,38.9,HIGH,SYNTHETIC
2025-09-25,PARADIP,10,58.0,SEVERE,SYNTHETIC
2025-09-26,PARADIP,5,36.7,HIGH,SYNTHETIC
2025-09-29,PARADIP,7,46.4,SEVERE,SYNTHETIC
2025-09-30,PARADIP,7,50.2,SEVERE,SYNTHETIC
2025-10-01,PARADIP,1,14.5,NORMAL,SYNTHETIC
2025-10-02,PARADIP,1,14.9,NORMAL,SYNTHETIC
2025-10-03,PARADIP,2,14.4,NORMAL,SYNTHETIC
2025-10-06,PARADIP,0,11.5,NORMAL,SYNTHETIC
2025-10-07,PARADIP,0,8.1,NORMAL,SYNTHETIC
2025-10-08,PARADIP,0,7.6,NORMAL,SYNTHETIC
2025-10-09,PARADIP,2,9.0,NORMAL,SYNTHETIC
2025-10-10,PARADIP,1,7.3,NORMAL,SYNTHETIC
2025-10-13,PARADIP,1,4.2,NORMAL,SYNTHETIC
2025-10-14,PARADIP,0,7.1,NORMAL,SYNTHETIC
2025-10-15,PARADIP,1,7.1,NORMAL,SYNTHETIC
2025-10-16,PARADIP,2,7.6,NORMAL,SYNTHETIC
2025-10-17,PARADIP,1,9.5,NORMAL,SYNTHETIC
2025-10-20,PARADIP,3,15.7,NORMAL,SYNTHETIC
2025-10-21,PARADIP,2,18.3,NORMAL,SYNTHETIC
2025-10-22,PARADIP,1,17.0,NORMAL,SYNTHETIC
2025-10-23,PARADIP,3,16.6,NORMAL,SYNTHETIC
2025-10-24,PARADIP,3,15.5,NORMAL,SYNTHETIC
2025-10-27,PARADIP,3,18.3,NORMAL,SYNTHETIC
2025-10-28,PARADIP,3,20.0,NORMAL,SYNTHETIC
2025-10-29,PARADIP,2,19.3,NORMAL,SYNTHETIC
2025-10-30,PARADIP,2,18.0,NORMAL,SYNTHETIC
2025-10-31,PARADIP,2,13.5,NORMAL,SYNTHETIC
2025-11-03,PARADIP,3,12.2,NORMAL,SYNTHETIC
2025-11-04,PARADIP,3,12.8,NORMAL,SYNTHETIC
2025-11-05,PARADIP,1,8.0,NORMAL,SYNTHETIC
2025-11-06,PARADIP,1,8.6,NORMAL,SYNTHETIC
2025-11-07,PARADIP,0,7.3,NORMAL,SYNTHETIC
2025-11-10,PARADIP,2,7.9,NORMAL,SYNTHETIC
2025-11-11,PARADIP,2,8.2,NORMAL,SYNTHETIC
2025-11-12,PARADIP,1,7.4,NORMAL,SYNTHETIC
2025-11-13,PARADIP,2,11.4,NORMAL,SYNTHETIC
2025-11-14,PARADIP,1,9.2,NORMAL,SYNTHETIC
2025-11-17,PARADIP,0,10.0,NORMAL,SYNTHETIC
2025-11-18,PARADIP,2,12.4,NORMAL,SYNTHETIC
2025-11-19,PARADIP,1,10.2,NORMAL,SYNTHETIC
2025-11-20,PARADIP,1,11.3,NORMAL,SYNTHETIC
2025-11-21,PARADIP,1,10.0,NORMAL,SYNTHETIC
2025-11-24,PARADIP,1,7.7,NORMAL,SYNTHETIC
2025-11-25,PARADIP,0,7.4,NORMAL,SYNTHETIC
2025-11-26,PARADIP,1,8.3,NORMAL,SYNTHETIC
2025-11-27,PARADIP,1,8.4,NORMAL,SYNTHETIC
2025-11-28,PARADIP,1,6.7,NORMAL,SYNTHETIC
2025-12-01,PARADIP,1,4.5,NORMAL,SYNTHETIC
2025-12-02,PARADIP,1,5.4,NORMAL,SYNTHETIC
2025-12-03,PARADIP,0,8.4,NORMAL,SYNTHETIC
2025-12-04,PARADIP,1,7.9,NORMAL,SYNTHETIC
2025-12-05,PARADIP,0,9.0,NORMAL,SYNTHETIC
2025-12-08,PARADIP,2,9.0,NORMAL,SYNTHETIC
2025-12-09,PARADIP,1,11.0,NORMAL,SYNTHETIC
2025-12-10,PARADIP,1,11.8,NORMAL,SYNTHETIC
2025-12-11,PARADIP,3,16.6,NORMAL,SYNTHETIC
2025-12-12,PARADIP,3,16.4,NORMAL,SYNTHETIC
2025-12-15,PARADIP,3,13.1,NORMAL,SYNTHETIC
2025-12-16,PARADIP,2,15.8,NORMAL,SYNTHETIC
2025-12-17,PARADIP,3,19.5,NORMAL,SYNTHETIC
2025-12-18,PARADIP,1,17.6,NORMAL,SYNTHETIC
2025-12-19,PARADIP,2,19.7,NORMAL,SYNTHETIC
2025-12-22,PARADIP,4,18.2,NORMAL,SYNTHETIC
2025-12-23,PARADIP,3,18.7,NORMAL,SYNTHETIC
2025-12-24,PARADIP,3,21.8,ELEVATED,SYNTHETIC
2025-12-25,PARADIP,3,22.2,ELEVATED,SYNTHETIC
2025-12-26,PARADIP,4,18.5,NORMAL,SYNTHETIC
2025-12-29,PARADIP,1,17.6,NORMAL,SYNTHETIC
2025-12-30,PARADIP,4,18.4,NORMAL,SYNTHETIC
2025-12-31,PARADIP,2,17.2,NORMAL,SYNTHETIC
2026-01-01,PARADIP,1,14.6,NORMAL,SYNTHETIC
2026-01-02,PARADIP,1,16.7,NORMAL,SYNTHETIC
2026-01-05,PARADIP,2,17.5,NORMAL,SYNTHETIC
2026-01-06,PARADIP,3,17.3,NORMAL,SYNTHETIC
2026-01-07,PARADIP,2,19.8,NORMAL,SYNTHETIC
2026-01-08,PARADIP,4,24.4,ELEVATED,SYNTHETIC
2026-01-09,PARADIP,3,27.1,HIGH,SYNTHETIC
2026-01-12,PARADIP,3,27.8,HIGH,SYNTHETIC
2026-01-13,PARADIP,4,26.1,ELEVATED,SYNTHETIC
2026-01-14,PARADIP,4,29.1,HIGH,SYNTHETIC
2026-01-15,PARADIP,4,32.3,HIGH,SYNTHETIC
2026-01-16,PARADIP,6,30.0,HIGH,SYNTHETIC
2026-01-19,PARADIP,6,31.1,HIGH,SYNTHETIC
2026-01-20,PARADIP,6,32.3,HIGH,SYNTHETIC
2026-01-21,PARADIP,6,33.0,HIGH,SYNTHETIC
2026-01-22,PARADIP,5,32.1,HIGH,SYNTHETIC
2026-01-23,PARADIP,6,30.7,HIGH,SYNTHETIC
2026-01-26,PARADIP,5,30.2,HIGH,SYNTHETIC
2026-01-27,PARADIP,5,31.4,HIGH,SYNTHETIC
2026-01-28,PARADIP,4,31.4,HIGH,SYNTHETIC
2026-01-29,PARADIP,4,33.4,HIGH,SYNTHETIC
2026-01-30,PARADIP,6,32.3,HIGH,SYNTHETIC
2026-02-02,PARADIP,4,27.6,HIGH,SYNTHETIC
2026-02-03,PARADIP,3,27.7,HIGH,SYNTHETIC
2026-02-04,PARADIP,5,30.1,HIGH,SYNTHETIC
2026-02-05,PARADIP,5,31.5,HIGH,SYNTHETIC
2026-02-06,PARADIP,7,36.5,HIGH,SYNTHETIC
2026-02-09,PARADIP,5,34.4,HIGH,SYNTHETIC
2026-02-10,PARADIP,6,34.3,HIGH,SYNTHETIC
2026-02-11,PARADIP,6,36.5,HIGH,SYNTHETIC
2026-02-12,PARADIP,4,34.0,HIGH,SYNTHETIC
2026-02-13,PARADIP,5,34.1,HIGH,SYNTHETIC
2026-02-16,PARADIP,6,35.4,HIGH,SYNTHETIC
2026-02-17,PARADIP,7,38.8,HIGH,SYNTHETIC
2026-02-18,PARADIP,6,43.1,HIGH,SYNTHETIC
2026-02-19,PARADIP,7,40.6,HIGH,SYNTHETIC
2026-02-20,PARADIP,6,38.8,HIGH,SYNTHETIC
2026-02-23,PARADIP,7,41.8,HIGH,SYNTHETIC
2026-02-24,PARADIP,6,42.4,HIGH,SYNTHETIC
2026-02-25,PARADIP,8,45.4,SEVERE,SYNTHETIC
