date,origin,destination,vessel_type,vessel_variant,estimated_charter_rate_usd_day,one_way_voyage_days,one_way_bunker_cost_usd,one_way_cost_usd_mt,commercial_voyage_days,commercial_bunker_cost_usd,estimated_spot_freight_usd_mt,estimated_freight_rate_usd_mt,estimated_freight_rate_inr_mt,calibration_status,methodology,data_type
2023-01-04,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,15356.95,19.36,378006.39,10.07,37.16,654619.48,17.86,17.86,1477.37,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,14333.15,19.36,356025.33,10.48,37.16,616757.11,18.56,18.56,1535.42,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,DHAMRA,SUPRAMAX,Standard,12285.56,19.36,289463.81,11.95,37.16,501604.4,21.26,21.26,1758.76,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,GANGAVARAM,HANDYSIZE,Standard,9214.17,20.0,228655.62,14.47,38.16,396124.16,25.71,25.71,2126.73,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Kamsarmax,15356.95,19.31,372961.47,9.99,36.89,645596.92,17.69,17.69,1463.29,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Standard,14333.15,19.31,351304.26,10.4,36.89,608292.38,18.39,18.39,1520.91,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,GANGAVARAM,SUPRAMAX,Standard,12285.56,19.31,285648.5,11.86,36.89,494747.36,21.06,21.06,1742.01,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,GOPALPUR,HANDYSIZE,Standard,9214.17,20.98,231300.03,14.83,39.22,399681.09,26.13,26.13,2161.18,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,GOPALPUR,PANAMAX,Standard,14333.15,20.29,355181.31,10.66,37.94,613573.29,18.68,18.68,1544.98,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,GOPALPUR,SUPRAMAX,Standard,12285.56,20.29,288884.94,12.16,37.94,499124.44,21.41,21.41,1770.65,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,PARADIP,HANDYSIZE,Standard,9214.17,20.67,231560.52,14.75,38.97,400549.92,26.08,26.08,2157.59,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,PARADIP,PANAMAX,Kamsarmax,15356.95,19.98,377522.2,10.19,37.69,652643.67,17.94,17.94,1484.11,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,PARADIP,PANAMAX,Standard,14333.15,19.98,355662.58,10.6,37.69,614990.48,18.65,18.65,1542.43,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,PARADIP,SUPRAMAX,Standard,12285.56,19.98,289239.63,12.09,37.69,500239.57,21.37,21.37,1767.42,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,SANDHEADS,HANDYSIZE,Standard,9214.17,22.17,235760.0,15.31,40.61,406270.26,26.73,26.73,2211.32,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,SANDHEADS,PANAMAX,Kamsarmax,15356.95,21.47,383895.33,10.57,39.32,661502.83,18.38,18.38,1520.41,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,SANDHEADS,PANAMAX,Standard,14333.15,21.47,361833.31,10.99,39.32,623501.0,19.1,19.1,1579.97,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,SANDHEADS,SUPRAMAX,Standard,12285.56,21.47,294384.25,12.56,39.32,507285.27,21.91,21.91,1812.07,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,VIZAG,HANDYSIZE,Standard,9214.17,21.22,230575.78,14.88,39.37,398044.32,26.12,26.12,2160.67,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,VIZAG,PANAMAX,Kamsarmax,15356.95,20.53,375649.69,10.27,38.11,648285.14,17.97,17.97,1486.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,VIZAG,PANAMAX,Standard,14333.15,20.53,353992.48,10.69,38.11,610980.59,18.67,18.67,1544.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NEWCASTLE_AU,VIZAG,SUPRAMAX,Standard,12285.56,20.53,287952.69,12.2,38.11,497051.54,21.4,21.4,1770.54,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NORFOLK_US,PARADIP,HANDYSIZE,Standard,9214.17,36.34,429430.52,25.45,67.96,741381.0,45.08,45.08,3728.98,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NORFOLK_US,PARADIP,PANAMAX,Kamsarmax,15356.95,35.05,700963.54,17.39,65.56,1209771.39,30.73,30.73,2542.39,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NORFOLK_US,PARADIP,PANAMAX,Standard,14333.15,35.05,660077.97,18.03,65.56,1139345.98,31.84,31.84,2634.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NORFOLK_US,PARADIP,SUPRAMAX,Standard,12285.56,35.05,536577.13,20.74,65.56,926278.41,36.73,36.73,3038.69,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NORFOLK_US,VIZAG,HANDYSIZE,Standard,9214.17,36.38,422130.78,25.23,67.43,727997.8,44.51,44.51,3681.91,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NORFOLK_US,VIZAG,PANAMAX,Kamsarmax,15356.95,35.11,688768.44,17.25,65.08,1187632.19,30.35,30.35,2510.75,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NORFOLK_US,VIZAG,PANAMAX,Standard,14333.15,35.11,648692.48,17.89,65.08,1118601.34,31.45,31.45,2601.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,NORFOLK_US,VIZAG,SUPRAMAX,Standard,12285.56,35.11,527396.44,20.58,65.08,909493.4,36.28,36.28,3001.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,VOSTOCHNY_RU,PARADIP,HANDYSIZE,Standard,9214.17,20.01,223140.52,14.3,37.74,386046.47,25.27,25.27,2090.72,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,VOSTOCHNY_RU,PARADIP,PANAMAX,Kamsarmax,15356.95,19.34,363758.74,9.88,36.51,628936.11,17.4,17.4,1439.08,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,VOSTOCHNY_RU,PARADIP,PANAMAX,Standard,14333.15,19.34,342708.73,10.28,36.51,592677.48,18.08,18.08,1495.97,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,VOSTOCHNY_RU,PARADIP,SUPRAMAX,Standard,12285.56,19.34,278714.63,11.73,36.51,482110.26,20.71,20.71,1713.32,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,VOSTOCHNY_RU,VIZAG,HANDYSIZE,Standard,9214.17,20.38,220050.78,14.31,37.83,379915.0,25.11,25.11,2077.08,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,VOSTOCHNY_RU,VIZAG,PANAMAX,Kamsarmax,15356.95,19.73,358445.36,9.89,36.62,618650.69,17.29,17.29,1429.95,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,VOSTOCHNY_RU,VIZAG,PANAMAX,Standard,14333.15,19.73,337800.17,10.29,36.62,583089.34,17.97,17.97,1486.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-04,VOSTOCHNY_RU,VIZAG,SUPRAMAX,Standard,12285.56,19.73,274796.44,11.74,36.62,474389.9,20.59,20.59,1702.92,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,DHAMRA,HANDYSIZE,Standard,9252.97,9.79,100895.78,7.55,19.45,176267.73,13.48,13.48,1112.73,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,DHAMRA,PANAMAX,Kamsarmax,15421.62,9.49,164208.47,5.33,18.89,286313.73,9.45,9.45,780.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,DHAMRA,PANAMAX,Standard,14393.51,9.49,154800.94,5.59,18.89,270109.26,9.89,9.89,816.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,DHAMRA,SUPRAMAX,Standard,12337.3,9.49,125966.85,6.26,18.89,219947.6,11.16,11.16,921.53,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,GANGAVARAM,HANDYSIZE,Standard,9252.97,9.58,96016.88,7.33,18.89,167628.81,13.04,13.04,1077.01,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Kamsarmax,15421.62,9.3,156157.03,5.19,18.36,272116.12,9.16,9.16,756.27,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Standard,14393.51,9.3,147249.89,5.44,18.36,256773.58,9.59,9.59,791.53,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,GANGAVARAM,SUPRAMAX,Standard,12337.3,9.3,119851.96,6.09,18.36,209132.69,10.81,10.81,892.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,GOPALPUR,HANDYSIZE,Standard,9252.97,10.64,99672.8,7.75,20.1,172939.14,13.56,13.56,1119.7,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,GOPALPUR,PANAMAX,Standard,14393.51,10.35,152685.25,5.74,19.56,264754.17,9.95,9.95,821.34,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,GOPALPUR,SUPRAMAX,Standard,12337.3,10.35,124353.56,6.44,19.56,215702.3,11.24,11.24,928.14,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,PARADIP,HANDYSIZE,Standard,9252.97,10.42,100971.24,7.73,20.01,175591.19,13.62,13.62,1124.37,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,PARADIP,PANAMAX,Kamsarmax,15421.62,10.13,164069.92,5.46,19.46,284945.95,9.55,9.55,788.21,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,PARADIP,PANAMAX,Standard,14393.51,10.13,154762.47,5.72,19.46,268913.86,9.99,9.99,824.52,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,PARADIP,SUPRAMAX,Standard,12337.3,10.13,126005.37,6.42,19.46,219046.11,11.28,11.28,931.59,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,SANDHEADS,HANDYSIZE,Standard,9252.97,11.93,105332.33,8.3,21.68,181606.68,14.29,14.29,1179.67,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,SANDHEADS,PANAMAX,Kamsarmax,15421.62,11.63,170712.68,5.84,21.11,294293.02,10.0,10.0,825.57,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,SANDHEADS,PANAMAX,Standard,14393.51,11.63,161185.05,6.12,21.11,277881.68,10.45,10.45,863.16,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,SANDHEADS,SUPRAMAX,Standard,12337.3,11.63,131353.17,6.9,21.11,226461.91,11.84,11.84,977.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,VIZAG,HANDYSIZE,Standard,9252.97,10.8,97915.75,7.75,20.1,169527.68,13.45,13.45,1110.95,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,VIZAG,PANAMAX,Kamsarmax,15421.62,10.51,158815.44,5.47,19.58,274774.54,9.44,9.44,779.23,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,VIZAG,PANAMAX,Standard,14393.51,10.51,149908.31,5.73,19.58,259432.0,9.87,9.87,815.32,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,KALIMANTAN_ID,VIZAG,SUPRAMAX,Standard,12337.3,10.51,122130.6,6.44,19.58,211411.33,11.16,11.16,921.36,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,MAPUTO_MZ,PARADIP,HANDYSIZE,Standard,9252.97,15.01,158217.08,10.85,28.49,274197.13,19.15,19.15,1581.25,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,MAPUTO_MZ,PARADIP,PANAMAX,Kamsarmax,15421.62,14.53,257644.84,7.56,27.61,446128.75,13.27,13.27,1095.88,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,MAPUTO_MZ,PARADIP,PANAMAX,Standard,14393.51,14.53,242832.98,7.89,27.61,420615.32,13.83,13.83,1141.89,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,12337.3,14.53,197562.66,8.94,27.61,342303.54,15.76,15.76,1301.25,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,9252.97,15.05,150998.25,10.63,27.97,260962.29,18.59,18.59,1534.6,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,15421.62,14.6,245584.92,7.41,27.14,424234.95,12.89,12.89,1064.53,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,MAPUTO_MZ,VIZAG,PANAMAX,Standard,14393.51,14.6,231573.7,7.74,27.14,400100.63,13.44,13.44,1109.6,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,MAPUTO_MZ,VIZAG,SUPRAMAX,Standard,12337.3,14.6,188483.73,8.77,27.14,325704.59,15.31,15.31,1264.13,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,DHAMRA,HANDYSIZE,Standard,9252.97,20.06,229126.45,14.52,38.44,397145.05,25.87,25.87,2136.14,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,15421.62,19.36,373816.29,10.03,37.16,647363.21,17.8,17.8,1469.49,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,14393.51,19.36,352078.89,10.44,37.16,609920.53,18.5,18.5,1527.21,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,DHAMRA,SUPRAMAX,Standard,12337.3,19.36,286255.19,11.9,37.16,496044.25,21.19,21.19,1749.56,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,GANGAVARAM,HANDYSIZE,Standard,9252.97,20.0,226121.04,14.41,38.16,391733.24,25.62,25.62,2115.37,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Kamsarmax,15421.62,19.31,368827.3,9.96,36.89,638440.66,17.63,17.63,1455.52,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Standard,14393.51,19.31,347410.15,10.36,36.89,601549.62,18.32,18.32,1512.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,GANGAVARAM,SUPRAMAX,Standard,12337.3,19.31,282482.17,11.82,36.89,489263.22,20.99,20.99,1732.94,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,GOPALPUR,HANDYSIZE,Standard,9252.97,20.98,228736.14,14.78,39.22,395250.73,26.04,26.04,2149.75,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,GOPALPUR,PANAMAX,Standard,14393.51,20.29,351244.22,10.62,37.94,606772.01,18.61,18.61,1536.86,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,GOPALPUR,SUPRAMAX,Standard,12337.3,20.29,285682.73,12.12,37.94,493591.79,21.33,21.33,1761.54,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,PARADIP,HANDYSIZE,Standard,9252.97,20.67,228993.74,14.7,38.97,396109.94,25.99,25.99,2146.12,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,PARADIP,PANAMAX,Kamsarmax,15421.62,19.98,373337.47,10.15,37.69,645409.3,17.88,17.88,1476.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,PARADIP,PANAMAX,Standard,14393.51,19.98,351720.16,10.56,37.69,608173.49,18.58,18.58,1534.27,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,PARADIP,SUPRAMAX,Standard,12337.3,19.98,286033.49,12.05,37.69,494694.55,21.29,21.29,1758.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,SANDHEADS,HANDYSIZE,Standard,9252.97,22.17,233146.67,15.26,40.61,401766.87,26.64,26.64,2199.75,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,SANDHEADS,PANAMAX,Kamsarmax,15421.62,21.47,379639.96,10.53,39.32,654170.26,18.32,18.32,1512.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,SANDHEADS,PANAMAX,Standard,14393.51,21.47,357822.49,10.95,39.32,616589.67,19.04,19.04,1571.76,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,SANDHEADS,SUPRAMAX,Standard,12337.3,21.47,291121.08,12.52,39.32,501662.15,21.83,21.83,1802.85,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,VIZAG,HANDYSIZE,Standard,9252.97,21.22,228019.91,14.82,39.37,393632.11,26.03,26.03,2149.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,VIZAG,PANAMAX,Kamsarmax,15421.62,20.53,371485.72,10.24,38.11,641099.08,17.91,17.91,1478.49,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,VIZAG,PANAMAX,Standard,14393.51,20.53,350068.57,10.65,38.11,604208.04,18.61,18.61,1536.61,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NEWCASTLE_AU,VIZAG,SUPRAMAX,Standard,12337.3,20.53,284760.81,12.16,38.11,491541.87,21.33,21.33,1761.49,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NORFOLK_US,PARADIP,HANDYSIZE,Standard,9252.97,36.34,424670.41,25.34,67.96,733163.0,44.91,44.91,3707.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NORFOLK_US,PARADIP,PANAMAX,Kamsarmax,15421.62,35.05,693193.56,17.32,65.56,1196361.42,30.62,30.62,2527.95,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NORFOLK_US,PARADIP,PANAMAX,Standard,14393.51,35.05,652761.19,17.96,65.56,1126716.65,31.72,31.72,2619.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NORFOLK_US,PARADIP,SUPRAMAX,Standard,12337.3,35.05,530629.32,20.66,65.56,916010.88,36.6,36.6,3021.83,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NORFOLK_US,VIZAG,HANDYSIZE,Standard,9252.97,36.38,417451.58,25.13,67.43,719928.15,44.34,44.34,3661.16,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NORFOLK_US,VIZAG,PANAMAX,Kamsarmax,15421.62,35.11,681133.63,17.18,65.08,1174467.62,30.24,30.24,2496.6,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NORFOLK_US,VIZAG,PANAMAX,Standard,14393.51,35.11,641501.9,17.81,65.08,1106201.96,31.33,31.33,2586.8,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,NORFOLK_US,VIZAG,SUPRAMAX,Standard,12337.3,35.11,521550.39,20.5,65.08,899411.93,36.15,36.15,2984.71,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,VOSTOCHNY_RU,PARADIP,HANDYSIZE,Standard,9252.97,20.01,220667.07,14.24,37.74,381767.26,25.19,25.19,2079.67,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,VOSTOCHNY_RU,PARADIP,PANAMAX,Kamsarmax,15421.62,19.34,359726.57,9.84,36.51,621964.53,17.34,17.34,1431.52,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2023-01-05,VOSTOCHNY_RU,PARADIP,PANAMAX,Standard,14393.51,19.34,338909.91,10.25,36.51,586107.82,18.02,18.02,1488.11,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
